id,fold,language,duration,type,categories,is_chunked,freshness,auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,silent_period_rate,fraction_stopword_coverage,fraction_stopword_presence,title_word_count,word_count,speaker_speed,topic_1_pageRank_url,topic_1_pageRank_val,topic_2_pageRank_url,topic_2_pageRank_val,topic_3_pageRank_url,topic_3_pageRank_val,topic_4_pageRank_url,topic_4_pageRank_val,topic_5_pageRank_url,topic_5_pageRank_val,topic_1_cosine_url,topic_1_cosine_val,topic_2_cosine_url,topic_2_cosine_val,topic_3_cosine_url,topic_3_cosine_val,topic_4_cosine_url,topic_4_cosine_val,topic_5_cosine_url,topic_5_cosine_val,mean_star_rating,view_count,num_sessions,mean_engagement,med_engagement,stdev_engagement_rate
2996,4,en,660,vl,stem,0,14420,0.017879162,0.038224414,0.020345253,0.047472257,0.125154131,0.112207152,7.55371576,77.06503526,0.187606818,0.370030581,0.624537608,6,1611,147.347561,http://en.wikipedia.org/wiki/Biclustering,0.021811435,http://en.wikipedia.org/wiki/Bioinformatics,0.012184537,http://en.wikipedia.org/wiki/Microarray,0.005233488,http://en.wikipedia.org/wiki/Algorithm,0.005229283,http://en.wikipedia.org/wiki/Mean_squared_error,0.00518462,http://en.wikipedia.org/wiki/Biclustering,0.416386061,http://en.wikipedia.org/wiki/Algorithm,0.197875188,http://en.wikipedia.org/wiki/Experiment,0.193391225,http://en.wikipedia.org/wiki/Data_analysis,0.191188513,http://en.wikipedia.org/wiki/Value_(ethics),0.184180618,-1,428,8,0.427508961,0.14971,0.421946151
2997,4,en,3200,vl,stem,0,13840,0.02196507,0.04103718,0.022179364,0.033751205,0.099753563,0.128254581,8.38160381,78.83763794,0,0.617737003,0.597664202,5,9137,171.2652296,http://en.wikipedia.org/wiki/Ontology,0.011925796,http://en.wikipedia.org/wiki/Web_service,0.010250547,http://en.wikipedia.org/wiki/Ontology_(information_science),0.006823733,http://en.wikipedia.org/wiki/Semantic_Web,0.005937391,http://en.wikipedia.org/wiki/Description_logic,0.002700282,http://en.wikipedia.org/wiki/Ontology,0.219590962,http://en.wikipedia.org/wiki/Technology,0.191821372,http://en.wikipedia.org/wiki/English_modal_verbs,0.191021699,http://en.wikipedia.org/wiki/Free_will,0.181594505,http://en.wikipedia.org/wiki/Being,0.178682103,-1,93,5,0.027666354,0.01888,0.021669304
2998,4,en,2940,vkn,stem,0,17090,0.013548387,0.046290323,0.020967742,0.036774194,0.125806452,0.123225807,8.452334092,81.08382355,0,0.590214067,0.587258065,8,6200,126.6167461,http://en.wikipedia.org/wiki/Machine_learning,0.004657522,http://en.wikipedia.org/wiki/Tesla_(unit),0.003864812,http://en.wikipedia.org/wiki/Data_science,0.003422086,http://en.wikipedia.org/wiki/Triple_(baseball),0.003111703,http://en.wikipedia.org/wiki/Pragmatics,0.002562391,http://en.wikipedia.org/wiki/Time,0.235724997,http://en.wikipedia.org/wiki/English_modal_verbs,0.195766485,http://en.wikipedia.org/wiki/Human_nature,0.184470846,http://en.wikipedia.org/wiki/Employment,0.183311021,http://en.wikipedia.org/wiki/Retirement,0.178435148,4,70,64,0.339156877,0.09262,0.391084137
2999,4,en,720,vl,stem,0,15960,0.004043127,0.039083558,0.020889488,0.043800539,0.101078167,0.067385445,7.959509997,74.01069684,0.010136493,0.351681957,0.459568733,6,1468,122.1636616,http://en.wikipedia.org/wiki/Neural_coding,0.017465947,http://en.wikipedia.org/wiki/Computer_vision,0.006003224,http://en.wikipedia.org/wiki/Convolutional_neural_network,0.003758804,http://en.wikipedia.org/wiki/Euclidean_vector,0.003356334,http://en.wikipedia.org/wiki/Image_retrieval,0.002823034,http://en.wikipedia.org/wiki/Euclidean_vector,0.270705724,http://en.wikipedia.org/wiki/Neural_coding,0.244451902,http://en.wikipedia.org/wiki/Image_retrieval,0.19916409,http://en.wikipedia.org/wiki/Computer_vision,0.187636375,http://en.wikipedia.org/wiki/Convolutional_neural_network,0.186824824,-1,100,6,0.584864998,0.71113,0.467513728
3000,4,en,1860,vl,stem,0,14220,0.016545334,0.034745202,0.028788882,0.05493051,0.11681006,0.133024487,7.485590047,87.76310954,0.401801421,0.431192661,0.661482462,6,2970,95.54959786,http://en.wikipedia.org/wiki/Dependent_and_independent_variables,0.007408987,http://en.wikipedia.org/wiki/Covariance_matrix,0.00632844,http://en.wikipedia.org/wiki/Regression_analysis,0.004351201,http://en.wikipedia.org/wiki/Subset_sum_problem,0.004284209,http://en.wikipedia.org/wiki/Rate_of_convergence,0.003580753,http://en.wikipedia.org/wiki/Imaginary_unit,0.304173507,http://en.wikipedia.org/wiki/Regression_analysis,0.297976823,http://en.wikipedia.org/wiki/Teleological_argument,0.266287443,http://en.wikipedia.org/wiki/Time,0.251282123,http://en.wikipedia.org/wiki/Experiment,0.250486915,-1,752,9,0.108399106,0.07047,0.093543111
3001,4,en,2960,vl,misc,0,13480,0.011713367,0.042145154,0.017799724,0.040307763,0.146417088,0.094166284,8.644491086,81.15747803,0.112503669,0.681957187,0.587276068,12,8564,173.7707136,http://en.wikipedia.org/wiki/Torah,0.004000812,http://en.wikipedia.org/wiki/God,0.002475938,http://en.wikipedia.org/wiki/Israel,0.00200805,http://en.wikipedia.org/wiki/Babylon,0.001851442,http://en.wikipedia.org/wiki/Mosaic,0.001844591,http://en.wikipedia.org/wiki/Time,0.263420926,http://en.wikipedia.org/wiki/Being,0.243524095,http://en.wikipedia.org/wiki/History,0.22421401,http://en.wikipedia.org/wiki/Kingdom_of_France,0.213383879,http://en.wikipedia.org/wiki/Book,0.211991517,-1,194,5,0.286113164,0.04523,0.417040817
3002,4,en,260,vl,misc,0,15970,0.013114754,0.059016393,0.013114754,0.052459016,0.093442623,0.137704918,7.255378416,92.36295912,0.002276867,0.305810398,0.614754098,13,601,136.5909091,http://en.wikipedia.org/wiki/Chromite,0.021461051,http://en.wikipedia.org/wiki/Slovenia,0.006509316,http://en.wikipedia.org/wiki/Quail,0.006296624,http://en.wikipedia.org/wiki/Flute,0.006296297,http://en.wikipedia.org/wiki/Positive_feedback,0.005979406,http://en.wikipedia.org/wiki/Future,0.240064135,http://en.wikipedia.org/wiki/Time,0.235028445,http://en.wikipedia.org/wiki/Dream,0.220002917,http://en.wikipedia.org/wiki/Free_will,0.21416691,http://en.wikipedia.org/wiki/Being,0.208667224,-1,72,8,0.797562499,0.97598,0.314933918
3003,4,en,2700,vl,misc,0,14160,0.014804845,0.032839839,0.007402423,0.043068641,0.118573351,0.11897712,7.978249896,87.05205359,0.197626924,0.574923547,0.633781965,6,7235,160.8373472,http://en.wikipedia.org/wiki/Lone_pair,0.014514912,http://en.wikipedia.org/wiki/Geometry,0.008789869,http://en.wikipedia.org/wiki/Electron,0.006841942,http://en.wikipedia.org/wiki/Molecule,0.004316273,http://en.wikipedia.org/wiki/Chemical_polarity,0.004186367,http://en.wikipedia.org/wiki/Molecule,0.212356195,http://en.wikipedia.org/wiki/Lone_pair,0.209699195,http://en.wikipedia.org/wiki/Time,0.197272225,http://en.wikipedia.org/wiki/English_modal_verbs,0.188826413,http://en.wikipedia.org/wiki/Being,0.186289031,-1,614,5,0.232313672,0.06562,0.429961579
3004,4,en,1470,vl,stem,0,15220,0.010357815,0.043314501,0.026836158,0.075329567,0.072504708,0.163841808,6.956957096,97.98757076,0,0.406727829,0.722693032,3,2086,85.31697342,http://en.wikipedia.org/wiki/Feature_selection,0.02398291,http://en.wikipedia.org/wiki/Machine_learning,0.007471499,http://en.wikipedia.org/wiki/Facial_recognition_system,0.004543941,http://en.wikipedia.org/wiki/Gradient_descent,0.004103607,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.003583345,http://en.wikipedia.org/wiki/Teleological_argument,0.244238364,http://en.wikipedia.org/wiki/Uses_of_English_verb_forms,0.229192386,http://en.wikipedia.org/wiki/Scientific_method,0.222905629,http://en.wikipedia.org/wiki/English_modal_verbs,0.220367389,http://en.wikipedia.org/wiki/Experiment,0.213796067,-1,229,8,0.135566376,0.07025,0.146937645
3005,4,en,1080,vl,stem,0,14410,0.015662651,0.031726908,0.023293173,0.03935743,0.148594378,0.102811245,7.756031648,83.79408413,0.270840648,0.422018349,0.581927711,7,2449,135.9296947,http://en.wikipedia.org/wiki/Supervised_learning,0.010006491,http://en.wikipedia.org/wiki/Outline_of_object_recognition,0.007682786,http://en.wikipedia.org/wiki/Stochastic_gradient_descent,0.006097975,http://en.wikipedia.org/wiki/Euclidean_distance,0.00501156,http://en.wikipedia.org/wiki/Gradient_descent,0.004561948,http://en.wikipedia.org/wiki/Time,0.229574751,http://en.wikipedia.org/wiki/Supervised_learning,0.221092373,http://en.wikipedia.org/wiki/Being,0.220563422,http://en.wikipedia.org/wiki/English_modal_verbs,0.212240676,http://en.wikipedia.org/wiki/Outline_of_object_recognition,0.210258388,5,721,7,0.199471257,0.05501,0.35644795
3006,4,en,1970,vl,stem,0,14440,0.014840681,0.034046268,0.018332606,0.041030118,0.105630729,0.124618071,8.042512675,87.67171517,0.307696702,0.571865443,0.625927543,8,4457,135.9532283,http://en.wikipedia.org/wiki/Support-vector_machine,0.010137205,http://en.wikipedia.org/wiki/Absolute_return,0.003172939,http://en.wikipedia.org/wiki/Abnormal_return,0.003062846,http://en.wikipedia.org/wiki/Kernel_(operating_system),0.003041702,http://en.wikipedia.org/wiki/Call_option,0.002889655,http://en.wikipedia.org/wiki/Scientific_method,0.229512276,http://en.wikipedia.org/wiki/Prediction,0.219161338,http://en.wikipedia.org/wiki/Being,0.217051023,http://en.wikipedia.org/wiki/English_modal_verbs,0.207627575,http://en.wikipedia.org/wiki/Free_will,0.190704906,-1,642,6,0.387775378,0.22893,0.418404701
3007,4,en,3620,vtt,stem,1,14280,0.020413262,0.038970772,0.015417009,0.048178152,0.095142929,0.148317333,8.250050911,89.47229709,0.239039732,0.709480122,0.644766425,2,27455,454.9295775,http://en.wikipedia.org/wiki/Data_mining,0.004514242,http://en.wikipedia.org/wiki/Gene,0.003787329,http://en.wikipedia.org/wiki/Decision_tree,0.003122135,http://en.wikipedia.org/wiki/Machine_learning,0.002784974,http://en.wikipedia.org/wiki/Binary_decision_diagram,0.002230494,http://en.wikipedia.org/wiki/English_modal_verbs,0.217614678,http://en.wikipedia.org/wiki/Being,0.194132221,http://en.wikipedia.org/wiki/Human_nature,0.176012818,http://en.wikipedia.org/wiki/Knowledge,0.168023261,http://en.wikipedia.org/wiki/Time_management,0.163296786,3,2982,40,0.0473442,0.02442,0.108931772
3008,4,en,5350,vl,misc,0,13570,0.013170422,0.040622025,0.014281181,0.03705173,0.133687718,0.123849572,8.361721826,88.97667735,0.061330953,0.709480122,0.620913996,4,12345,138.4227247,http://en.wikipedia.org/wiki/Confidence_interval,0.007067853,http://en.wikipedia.org/wiki/Public_health,0.004675868,http://en.wikipedia.org/wiki/Death_certificate,0.003180673,http://en.wikipedia.org/wiki/Mortality_rate,0.002872489,http://en.wikipedia.org/wiki/Luge,0.002333245,http://en.wikipedia.org/wiki/Time,0.180811481,http://en.wikipedia.org/wiki/Death,0.171577593,http://en.wikipedia.org/wiki/English_modal_verbs,0.171006769,http://en.wikipedia.org/wiki/Justice,0.167115913,http://en.wikipedia.org/wiki/Human_nature,0.159214666,-1,20,5,0.030032928,0.02473,0.022712795
3009,4,en,1590,vl,misc,0,13950,0.012237214,0.051459052,0.025415752,0.041104487,0.116410417,0.11860684,7.828670026,81.80424639,0.172162399,0.464831804,0.617822404,10,3150,118.718593,http://en.wikipedia.org/wiki/European_Union,0.004331995,http://en.wikipedia.org/wiki/Piaget%27s_theory_of_cognitive_development,0.004078942,http://en.wikipedia.org/wiki/Satellite,0.003852489,http://en.wikipedia.org/wiki/Euro,0.003273477,http://en.wikipedia.org/wiki/%2eafrica,0.003221497,http://en.wikipedia.org/wiki/Free_will,0.299449475,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.297057541,http://en.wikipedia.org/wiki/Science,0.277359375,http://en.wikipedia.org/wiki/Spaceflight,0.277334863,http://en.wikipedia.org/wiki/Technology,0.274678998,-1,217,5,0.253745854,0.08912,0.420366172
3010,4,en,980,vl,stem,0,14410,0.015569395,0.029359431,0.024466192,0.037366548,0.120106762,0.09475089,7.717704414,80.00681714,0.255611299,0.394495413,0.589412811,7,2213,135.4897959,http://en.wikipedia.org/wiki/Factor_analysis,0.012251442,http://en.wikipedia.org/wiki/Mixture_model,0.005485132,http://en.wikipedia.org/wiki/Data_set,0.004441344,http://en.wikipedia.org/wiki/Nonparametric_statistics,0.003762629,http://en.wikipedia.org/wiki/Infinity,0.00331045,http://en.wikipedia.org/wiki/Factor_analysis,0.301718192,http://en.wikipedia.org/wiki/Variational_Bayesian_methods,0.298220702,http://en.wikipedia.org/wiki/Mixture_model,0.283938706,http://en.wikipedia.org/wiki/Dimensional_analysis,0.258735261,http://en.wikipedia.org/wiki/Experiment,0.252985191,-1,839,20,0.285268675,0.06603,0.351736026
3011,4,en,1840,vop,misc,0,16330,0.026220363,0.042398884,0.015062762,0.052440725,0.116317992,0.126638773,8.23651106,87.17292948,0,0.55351682,0.613389121,3,3511,114.4891304,http://en.wikipedia.org/wiki/Semantic_matching,0.005447246,http://en.wikipedia.org/wiki/Ant,0.004414564,http://en.wikipedia.org/wiki/Yuri_(genre),0.003398765,http://en.wikipedia.org/wiki/Sati_(practice),0.001897902,http://en.wikipedia.org/wiki/Biennial_plant,0.001678026,http://en.wikipedia.org/wiki/Free_will,0.26043059,http://en.wikipedia.org/wiki/Time,0.259664516,http://en.wikipedia.org/wiki/Being,0.254202412,http://en.wikipedia.org/wiki/Reality,0.246935957,http://en.wikipedia.org/wiki/English_modal_verbs,0.242678797,-1,70,5,0.09597913,0.03227,0.146629563
3012,4,en,2200,vl,stem,0,14950,0.015900779,0.031483543,0.016218795,0.043409127,0.114167594,0.146287168,7.950439694,83.97338858,0.209366943,0.577981651,0.634759103,9,6072,165.977221,http://en.wikipedia.org/wiki/Principal_component_analysis,0.009805062,http://en.wikipedia.org/wiki/Robust_statistics,0.007034673,http://en.wikipedia.org/wiki/Outlier,0.006832074,http://en.wikipedia.org/wiki/Variance,0.004952402,http://en.wikipedia.org/wiki/Algorithm,0.004065862,http://en.wikipedia.org/wiki/Outlier,0.216944755,http://en.wikipedia.org/wiki/Imaginary_unit,0.216381762,http://en.wikipedia.org/wiki/Robust_statistics,0.210529482,http://en.wikipedia.org/wiki/Going-to_future,0.195948209,http://en.wikipedia.org/wiki/Principal_component_analysis,0.188582608,5,2388,17,0.306700499,0.22245,0.338847244
3013,4,en,3240,vit,stem,0,16460,0.017562533,0.040021288,0.013730708,0.03416711,0.106546035,0.132517296,8.333741247,85.85015712,0.03367625,0.611620795,0.609047366,3,9126,169,http://en.wikipedia.org/wiki/Backpropagation,0.005684782,http://en.wikipedia.org/wiki/Artificial_neural_network,0.004732006,http://en.wikipedia.org/wiki/Gradient_descent,0.004140255,http://en.wikipedia.org/wiki/Recurrent_neural_network,0.003504867,http://en.wikipedia.org/wiki/Stochastic_gradient_descent,0.003443014,http://en.wikipedia.org/wiki/Mathematical_model,0.228294131,http://en.wikipedia.org/wiki/Time,0.226663414,http://en.wikipedia.org/wiki/Machine_learning,0.214010893,http://en.wikipedia.org/wiki/Artificial_neural_network,0.209629266,http://en.wikipedia.org/wiki/Free_will,0.205719058,-1,64,66,0.166031033,0.03593,0.289804309
3014,4,en,450,vl,stem,0,13740,0.015757576,0.035151515,0.033939394,0.042424242,0.126060606,0.117575758,7.211037182,85.86243908,0.329634389,0.302752294,0.635151515,11,813,107.920354,http://en.wikipedia.org/wiki/Mixture_model,0.015654572,http://en.wikipedia.org/wiki/Speech_segmentation,0.009378287,http://en.wikipedia.org/wiki/Machine_learning,0.00913481,http://en.wikipedia.org/wiki/Speaker_recognition,0.008493019,http://en.wikipedia.org/wiki/Algorithm,0.004536706,http://en.wikipedia.org/wiki/Image_segmentation,0.301871976,http://en.wikipedia.org/wiki/Speech_segmentation,0.294592957,http://en.wikipedia.org/wiki/Market_segmentation,0.287754213,http://en.wikipedia.org/wiki/Mixture_model,0.272920429,http://en.wikipedia.org/wiki/Teleological_argument,0.268084588,-1,341,6,0.202706859,0.15521,0.230673902
3015,4,en,730,vpa,stem,0,17030,0.019631902,0.052147239,0.035582822,0.035582822,0.096319018,0.126380368,7.478212893,76.9829604,0,0.363914373,0.580981595,12,1630,133.9726027,http://en.wikipedia.org/wiki/Feature_engineering,0.014783902,http://en.wikipedia.org/wiki/Machine_learning,0.008693811,http://en.wikipedia.org/wiki/Overfitting,0.006207771,http://en.wikipedia.org/wiki/Ground_truth,0.005851753,http://en.wikipedia.org/wiki/Saponification,0.00484049,http://en.wikipedia.org/wiki/Prediction,0.259394837,http://en.wikipedia.org/wiki/Experiment,0.254359835,http://en.wikipedia.org/wiki/Ranking,0.235000166,http://en.wikipedia.org/wiki/Scientific_method,0.225749282,http://en.wikipedia.org/wiki/Time,0.21829639,-1,27,20,0.443890277,0.41151,0.360833308
3016,4,en,640,vl,stem,1,14220,0.016079039,0.031770632,0.017435103,0.041263076,0.119721038,0.140255715,7.920520952,85.72458983,0.25373089,0.544342508,0.641999225,6,5033,475.5590551,http://en.wikipedia.org/wiki/Hypothesis,0.004001226,http://en.wikipedia.org/wiki/Growth_function,0.003648846,http://en.wikipedia.org/wiki/Computer_vision,0.00311992,http://en.wikipedia.org/wiki/Uniform_convergence,0.003112718,http://en.wikipedia.org/wiki/Hinge_loss,0.002722924,http://en.wikipedia.org/wiki/Free_will,0.219580412,http://en.wikipedia.org/wiki/English_modal_verbs,0.210486764,http://en.wikipedia.org/wiki/Hypothesis,0.210274748,http://en.wikipedia.org/wiki/Function_(mathematics),0.200655182,http://en.wikipedia.org/wiki/Going-to_future,0.19829393,-1,184,7,0.291367604,0.11467,0.348944809
3017,4,en,1230,vl,stem,0,14070,0.015098315,0.041783708,0.01369382,0.039676966,0.126755618,0.096207865,7.872857364,77.8632458,0.249266642,0.4617737,0.56741573,5,2813,137.1080422,http://en.wikipedia.org/wiki/Exponential_family,0.013337756,http://en.wikipedia.org/wiki/Mixture_model,0.008966595,http://en.wikipedia.org/wiki/Hamiltonian_Monte_Carlo,0.00526285,http://en.wikipedia.org/wiki/Pi,0.003215214,http://en.wikipedia.org/wiki/Fuzzy_logic,0.003065977,http://en.wikipedia.org/wiki/Mixture_model,0.312313366,http://en.wikipedia.org/wiki/Cluster_analysis,0.269188729,http://en.wikipedia.org/wiki/Statistical_model,0.255576514,http://en.wikipedia.org/wiki/Exponential_family,0.239640513,http://en.wikipedia.org/wiki/Being,0.19539595,-1,428,6,0.325880583,0.23686,0.343696446
3018,4,en,2670,vl,stem,0,13790,0.018623901,0.033454044,0.030522504,0.039489567,0.125538886,0.123469564,8.341796237,82.83989949,0.072959541,0.608562691,0.605794102,7,5628,126.4245601,http://en.wikipedia.org/wiki/Photon,0.007405293,http://en.wikipedia.org/wiki/Quantum_mechanics,0.007158792,http://en.wikipedia.org/wiki/Entropy,0.006445275,http://en.wikipedia.org/wiki/Quantum_entanglement,0.003818859,http://en.wikipedia.org/wiki/Quantum_information,0.002972357,http://en.wikipedia.org/wiki/Quantum_state,0.272508486,http://en.wikipedia.org/wiki/Quantum_mechanics,0.257968226,http://en.wikipedia.org/wiki/Second_law_of_thermodynamics,0.221831035,http://en.wikipedia.org/wiki/Imaginary_unit,0.213832702,http://en.wikipedia.org/wiki/Quantum_entanglement,0.211804108,5,208,16,0.2152394,0.09553,0.324431139
3019,4,en,110,vdm,misc,0,17280,0.010752688,0.035842294,0.010752688,0.046594982,0.107526882,0.125448029,6.869213921,91.13681373,0.018073506,0.220183486,0.64516129,10,272,148.3636364,http://en.wikipedia.org/wiki/Copper,0.015430921,http://en.wikipedia.org/wiki/Life_expectancy,0.013260421,http://en.wikipedia.org/wiki/Smartwatch,0.011975035,http://en.wikipedia.org/wiki/Medicine,0.0101392,http://en.wikipedia.org/wiki/Vignette_(literature),0.006604683,http://en.wikipedia.org/wiki/Time,0.215444383,http://en.wikipedia.org/wiki/Experiment,0.196851432,http://en.wikipedia.org/wiki/Falsifiability,0.188047158,http://en.wikipedia.org/wiki/Reality,0.18214018,http://en.wikipedia.org/wiki/Uses_of_English_verb_forms,0.180518226,-1,6,6,0.677813645,0.81424,0.322128592
3020,4,en,1010,vl,stem,0,14220,0.013916501,0.029423459,0.024254473,0.057256461,0.108548708,0.141550696,7.445425905,81.25630321,0.277839536,0.415902141,0.625447316,8,2465,146.4356436,http://en.wikipedia.org/wiki/Overfitting,0.010036907,http://en.wikipedia.org/wiki/Causality,0.008745703,http://en.wikipedia.org/wiki/Linear_regression,0.008507711,http://en.wikipedia.org/wiki/Support-vector_machine,0.005898819,http://en.wikipedia.org/wiki/Causal_system,0.004151205,http://en.wikipedia.org/wiki/Prediction,0.253050566,http://en.wikipedia.org/wiki/Causality,0.249574725,http://en.wikipedia.org/wiki/Experiment,0.241134644,http://en.wikipedia.org/wiki/Regression_analysis,0.219855449,http://en.wikipedia.org/wiki/Scientific_method,0.212254195,-1,257,5,0.261065143,0.17731,0.329051609
3021,4,en,3480,vtt,stem,1,14280,0.01582474,0.026279523,0.018485957,0.036116523,0.106923918,0.123509005,8.23582846,95.17306979,0.369348381,0.727828746,0.618685549,2,20585,355.3222094,http://en.wikipedia.org/wiki/Pixel,0.00689074,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.005931358,http://en.wikipedia.org/wiki/Loss_function,0.003261808,http://en.wikipedia.org/wiki/Submodular_set_function,0.003037559,http://en.wikipedia.org/wiki/Computer_vision,0.002952116,http://en.wikipedia.org/wiki/Function_(mathematics),0.216934419,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.205162297,http://en.wikipedia.org/wiki/Imaginary_unit,0.19407314,http://en.wikipedia.org/wiki/Free_will,0.185747869,http://en.wikipedia.org/wiki/Time,0.17780777,5,6108,281,0.055247863,0.01317,0.14204847
3022,4,en,1150,vl,stem,0,15590,0.014203285,0.035952064,0.041278296,0.041722148,0.105636929,0.110075455,7.742122734,83.34167817,0,0.409785933,0.594318686,9,2223,116.3874346,http://en.wikipedia.org/wiki/Feature_extraction,0.005387073,http://en.wikipedia.org/wiki/Motion_estimation,0.003939316,http://en.wikipedia.org/wiki/Mutual_information,0.003416335,http://en.wikipedia.org/wiki/Camera,0.003355969,http://en.wikipedia.org/wiki/Color_histogram,0.003024506,http://en.wikipedia.org/wiki/Time,0.238304186,http://en.wikipedia.org/wiki/Camera,0.231936361,http://en.wikipedia.org/wiki/Mathematical_model,0.215224561,http://en.wikipedia.org/wiki/Being,0.205393213,http://en.wikipedia.org/wiki/Reality,0.200092632,4,203,5,0.560376446,0.63367,0.36027959
3023,4,en,3130,vtt,misc,1,14400,0.01670254,0.042014636,0.029358588,0.045372363,0.128798967,0.11028842,8.313130296,79.71966151,0.182616124,0.663608563,0.625742574,3,11564,221.532567,http://en.wikipedia.org/wiki/Probability_distribution,0.005771914,http://en.wikipedia.org/wiki/Master_equation,0.004433726,http://en.wikipedia.org/wiki/Probability,0.004381547,http://en.wikipedia.org/wiki/Differential_equation,0.002500257,http://en.wikipedia.org/wiki/Physics,0.002476895,http://en.wikipedia.org/wiki/Time,0.246612322,http://en.wikipedia.org/wiki/English_modal_verbs,0.227803137,http://en.wikipedia.org/wiki/Being,0.220085962,http://en.wikipedia.org/wiki/Mathematical_model,0.211899313,http://en.wikipedia.org/wiki/Human_nature,0.19954196,2,529,7,0.053522761,0.02935,0.062128768
3024,4,en,1130,vl,stem,0,16320,0.015301243,0.042715971,0.027095952,0.037615556,0.097864202,0.121453618,7.907998188,81.67488125,0,0.489296636,0.601211348,7,3098,165.079929,http://en.wikipedia.org/wiki/False_positives_and_false_negatives,0.015566721,http://en.wikipedia.org/wiki/Face_detection,0.007601622,http://en.wikipedia.org/wiki/Minimum_bounding_box,0.005127877,http://en.wikipedia.org/wiki/Data_set,0.003883741,http://en.wikipedia.org/wiki/Type_I_and_type_II_errors,0.00322598,http://en.wikipedia.org/wiki/Scientific_method,0.221014611,http://en.wikipedia.org/wiki/Being,0.207913526,http://en.wikipedia.org/wiki/Lawsuit,0.20308238,http://en.wikipedia.org/wiki/Reality,0.202512713,http://en.wikipedia.org/wiki/Observation,0.202144366,-1,1187,173,0.364466335,0.20599,0.371172417
3025,4,en,2700,vkn,misc,1,14990,0.022397892,0.040184453,0.011528327,0.045783926,0.083003953,0.204216074,6.512305394,113.596224,0.746755847,0.394495413,0.744400527,8,2980,66.12426036,http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel,0.012183537,http://en.wikipedia.org/wiki/O,0.011975236,http://en.wikipedia.org/wiki/Gene,0.009488251,http://en.wikipedia.org/wiki/Power_law,0.006273655,http://en.wikipedia.org/wiki/I_(newspaper),0.003101169,http://en.wikipedia.org/wiki/I_(newspaper),0.194440295,http://en.wikipedia.org/wiki/O,0.160003861,http://en.wikipedia.org/wiki/English_modal_verbs,0.135869031,http://en.wikipedia.org/wiki/Teleological_argument,0.135567241,http://en.wikipedia.org/wiki/Free_will,0.129015184,-1,537,11,0.013516978,0.01215,0.004796148
3026,4,en,1380,vop,stem,0,15620,0.014060931,0.04285236,0.029795782,0.041848008,0.120522263,0.095413458,8.291843918,82.0243065,0,0.516819572,0.586206897,1,2938,128.1104651,http://en.wikipedia.org/wiki/Computer_vision,0.016458603,http://en.wikipedia.org/wiki/Palace,0.003639881,http://en.wikipedia.org/wiki/Gregorian_chant,0.002806291,http://en.wikipedia.org/wiki/T-shirt,0.002535739,http://en.wikipedia.org/wiki/Vestry,0.002473683,http://en.wikipedia.org/wiki/Time,0.248341701,http://en.wikipedia.org/wiki/Free_will,0.241254041,http://en.wikipedia.org/wiki/Being,0.211307029,http://en.wikipedia.org/wiki/Uses_of_English_verb_forms,0.195439,http://en.wikipedia.org/wiki/Education,0.191638308,-1,284,8,0.156119639,0.09519,0.137194725
3027,4,en,1410,vl,stem,0,16340,0.011439114,0.046125461,0.017343173,0.035424354,0.169741697,0.106273063,7.828424041,83.09512798,0,0.470948012,0.61402214,11,2681,114.3283582,http://en.wikipedia.org/wiki/Cloud_computing,0.017233606,http://en.wikipedia.org/wiki/Open-source_software,0.008730807,http://en.wikipedia.org/wiki/Public_sector,0.004363146,http://en.wikipedia.org/wiki/Solution,0.002923834,http://en.wikipedia.org/wiki/Health_care,0.002893653,http://en.wikipedia.org/wiki/Time,0.28273592,http://en.wikipedia.org/wiki/Cloud_computing,0.274503008,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.26910542,http://en.wikipedia.org/wiki/Free_will,0.262374333,http://en.wikipedia.org/wiki/Being,0.261172907,-1,107,75,0.22756817,0.07497,0.291484173
3028,4,en,290,vl,stem,0,14030,0.027124774,0.034358047,0.016274864,0.028933092,0.130198915,0.081374322,7.184845432,80.02681193,0.382144138,0.262996942,0.556962025,3,545,112.371134,http://en.wikipedia.org/wiki/Artificial_intelligence,0.013026428,http://en.wikipedia.org/wiki/Accelerometer,0.011752273,http://en.wikipedia.org/wiki/Robotics,0.008885226,http://en.wikipedia.org/wiki/Dog,0.005827521,http://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_games_finished_leaders,0.005661326,http://en.wikipedia.org/wiki/Robotics,0.352443341,http://en.wikipedia.org/wiki/Dog,0.328347014,http://en.wikipedia.org/wiki/Video_game,0.327323456,http://en.wikipedia.org/wiki/User_interface,0.307319846,http://en.wikipedia.org/wiki/Game,0.290341512,5,641,7,0.67757977,0.88018,0.388128435
